First Name,Last Name,Mailing Address,Mailing City,Mailing State,Mailing Zip,Property Address,Property City,Property State,Property Zip,Lead Type,Document Type,Date Filed,Document Number,Amount/Debt Owed,Appraised Value,Seller Score,Motivated Seller Flags,Year Built,Sq Ft,Bedrooms,Bathrooms,Source,Public Records URL
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32165500040010000,,,30,Vacant / no homestead,1971,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32165500040010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,602035002216A0000,,,30,Vacant / no homestead,2010,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=602035002216A0000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,2413755000C1000X2,,,30,Vacant / no homestead,1981,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=2413755000C1000X2
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000243895000000,,,30,Vacant / no homestead,1964,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000243895000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000808894500000,,,30,Vacant / no homestead,1971,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000808894500000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,14095250000R00252,,,30,Vacant / no homestead,1982,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=14095250000R00252
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26130500040090000,,,30,Vacant / no homestead,1953,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26130500040090000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,200223500E0020000,,,30,Vacant / no homestead,1986,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=200223500E0020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000185104000000,,,30,Vacant / no homestead,2003,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000185104000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000794875000000,,,30,Vacant / no homestead,1963,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000794875000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000328990000000,,,30,Vacant / no homestead,1940,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000328990000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000756364000000,,,30,Vacant / no homestead,1959,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000756364000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000786583040000,,,30,Vacant / no homestead,1963,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000786583040000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000590998000000,,,30,Vacant / no homestead,1960,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000590998000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26544500040190000,,,30,Vacant / no homestead,1965,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26544500040190000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000740035000000,,,30,Vacant / no homestead,1965,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000740035000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42106500030100000,,,30,Vacant / no homestead,1974,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42106500030100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000794183360000,,,30,Vacant / no homestead,1974,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000794183360000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,005482000A01A0000,,,30,Vacant / no homestead,2020,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=005482000A01A0000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,65059509010110000,,,30,Vacant / no homestead,1962,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=65059509010110000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000338662000000,,,30,Vacant / no homestead,1950,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000338662000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000118549000000,,,30,Vacant / no homestead,1937,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000118549000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000518899000000,,,30,Vacant / no homestead,1954,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000518899000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000624326120000,,,30,Vacant / no homestead,1979,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000624326120000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,20111000040400000,,,30,Vacant / no homestead,1993,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=20111000040400000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28040500410200000,,,30,Vacant / no homestead,1971,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28040500410200000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00612800100230000,,,30,Vacant / no homestead,1985,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00612800100230000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000350794000000,,,30,Vacant / no homestead,1943,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000350794000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42112500020020000,,,30,Vacant / no homestead,1967,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42112500020020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28243250040210000,,,30,Vacant / no homestead,1997,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28243250040210000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000761251000000,,,30,Vacant / no homestead,1971,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000761251000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,382007000F0130000,,,30,Vacant / no homestead,1993,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=382007000F0130000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26111700030310000,,,30,Vacant / no homestead,1978,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26111700030310000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,002870000E0150000,,,30,Vacant / no homestead,2005,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=002870000E0150000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,200795500E0110000,,,30,Vacant / no homestead,1993,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=200795500E0110000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000505294000000,,,30,Vacant / no homestead,1949,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000505294000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,325597000G0180000,,,30,Vacant / no homestead,1985,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=325597000G0180000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26110500030030000,,,30,Vacant / no homestead,1978,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26110500030030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000483584000000,,,30,Vacant / no homestead,1974,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000483584000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,200296300A0120000,,,30,Vacant / no homestead,2009,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=200296300A0120000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,44014000030190000,,,30,Vacant / no homestead,1993,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=44014000030190000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26074200020030000,,,30,Vacant / no homestead,1979,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26074200020030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000226843000000,,,30,Vacant / no homestead,1950,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000226843000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,61227500000030000,,,30,Vacant / no homestead,1940,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=61227500000030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000162889000000,,,30,Vacant / no homestead,1918,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000162889000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26244500040080000,,,30,Vacant / no homestead,1969,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26244500040080000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26232500110110000,,,30,Vacant / no homestead,1973,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26232500110110000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,60084501110110000,,,30,Vacant / no homestead,1940,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=60084501110110000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000420877000000,,,30,Vacant / no homestead,2004,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000420877000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000191512000000,,,30,Vacant / no homestead,1920,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000191512000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000415951000000,,,30,Vacant / no homestead,2023,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000415951000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000443581000000,,,30,Vacant / no homestead,1940,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000443581000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,20044500140180000,,,30,Vacant / no homestead,1972,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=20044500140180000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000752263000000,,,30,Vacant / no homestead,1943,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000752263000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,266837000301R0000,,,30,Vacant / no homestead,1990,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=266837000301R0000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,18010930050320000,,,30,Vacant / no homestead,1985,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=18010930050320000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26228500040110000,,,30,Vacant / no homestead,1973,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26228500040110000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,20035500010050000,,,30,Vacant / no homestead,1967,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=20035500010050000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000492142000000,,,30,Vacant / no homestead,1960,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000492142000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,20244010250100000,,,30,Vacant / no homestead,1986,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=20244010250100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,140365500207B0000,,,30,Vacant / no homestead,1983,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=140365500207B0000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,141198700A0160000,,,30,Vacant / no homestead,1984,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=141198700A0160000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,14077520040130000,,,30,Vacant / no homestead,1980,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=14077520040130000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32235500010030000,,,30,Vacant / no homestead,1953,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32235500010030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,20030500010310000,,,30,Vacant / no homestead,1964,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=20030500010310000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28243210070130000,,,30,Vacant / no homestead,1988,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28243210070130000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,320164400A0080000,,,30,Vacant / no homestead,1993,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=320164400A0080000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,18005540030340000,,,30,Vacant / no homestead,2014,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=18005540030340000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,38085500020250000,,,30,Vacant / no homestead,1973,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=38085500020250000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26004600500130000,,,30,Vacant / no homestead,1987,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26004600500130000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000287068000000,,,30,Vacant / no homestead,1954,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000287068000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,38019000020780000,,,30,Vacant / no homestead,2000,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=38019000020780000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,322555300A0910000,,,30,Vacant / no homestead,1994,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=322555300A0910000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26579900020300000,,,30,Vacant / no homestead,1985,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26579900020300000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26178560000010400,,,30,Vacant / no homestead,1981,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26178560000010400
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000628702000000,,,30,Vacant / no homestead,1962,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000628702000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000406072000000,,,30,Vacant / no homestead,2015,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000406072000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,12060050000130000,,,30,Vacant / no homestead,2004,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=12060050000130000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26197500040270000,,,30,Vacant / no homestead,1950,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26197500040270000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,180002900B0110000,,,30,Vacant / no homestead,2005,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=180002900B0110000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,44013500070010000,,,30,Vacant / no homestead,1976,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=44013500070010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,44022290110100000,,,30,Vacant / no homestead,1994,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=44022290110100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26264210090060000,,,30,Vacant / no homestead,2004,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26264210090060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,22109500110070000,,,30,Vacant / no homestead,1975,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=22109500110070000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,324171300A0080000,,,30,Vacant / no homestead,1984,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=324171300A0080000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000720721000000,,,30,Vacant / no homestead,1955,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000720721000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,48011600030100000,,,30,Vacant / no homestead,1985,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=48011600030100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26573500010230000,,,30,Vacant / no homestead,1973,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26573500010230000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32114500040210000,,,30,Vacant / no homestead,1964,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32114500040210000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000652501000000,,,30,Vacant / no homestead,1965,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000652501000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26346040080080000,,,30,Vacant / no homestead,1982,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26346040080080000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28076500020140000,,,30,Vacant / no homestead,1943,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28076500020140000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000736786000000,,,30,Vacant / no homestead,1960,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000736786000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000415228000000,,,30,Vacant / no homestead,1969,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000415228000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000666994000000,,,30,Vacant / no homestead,1963,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000666994000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26643500020030000,,,30,Vacant / no homestead,1971,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26643500020030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,16037600000020000,,,30,Vacant / no homestead,1986,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=16037600000020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000405853000000,,,30,Vacant / no homestead,2005,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000405853000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26371500050010000,,,30,Vacant / no homestead,1955,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26371500050010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,120712500B0200000,,,30,Vacant / no homestead,2003,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=120712500B0200000
